year;month;day;hour;minute;second;latitude;longitude;SemiMajor90;SemiMinor90;ErrorStrike;epicentreQuality;depth;depthError;depthQuality;magnitude;magType;sigmaMagnitude;magQuality;magSource;scalarMoment;factor;scalarMomentAuthor;mpp;mpr;mrr;mrt;mtp;mtt;str1;dip1;rake1;str2;dip2;rake2;type;event_id;catalog
1928;3;18;1;33;37.07;38.498;79.972;26.6;16.5;42.6;C;15;25;C;5.4;mw;0.34;D;p;;;;;;;;;;;;;;;;;908542;isc-gem
1928;3;18;23;49;37.8;45.425;17.485;6.7;5;125;C;15;3;C;;mw;;D;;;;;;;;;;;;;;;;;;908546;isc-gem
1928;3;24;10;53;26.85;37.914;48.546;16.6;10.9;7;C;20;25;C;5.42;mw;0.2;D;p;;;;;;;;;;;;;;;;;908557;isc-gem
1928;3;25;18;29;7;-36.359;-178.283;85;14.8;127.7;D;15;25;C;5.59;mw;0.2;C;p;;;;;;;;;;;;;;;;;908559;isc-gem
1928;3;26;14;40;36.36;46.618;13.182;4.6;3.4;161.8;A;15;5.4;C;5.42;mw;0.22;D;p;;;;;;;;;;;;;;;;;908564;isc-gem
1928;3;28;11;57;51.18;41.219;46.565;13.4;10.2;19.2;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908570;isc-gem
1928;3;28;12;23;52.69;24.976;129.057;83.7;26.3;48.7;D;35;17.1;C;5.71;mw;0.2;C;p;;;;;;;;;;;;;;;;;908571;isc-gem
1928;3;31;5;12;33.85;38.68;27.009;27.5;12.1;8.1;C;15;5.1;C;5.35;mw;0.2;D;p;;;;;;;;;;;;;;;;;908580;isc-gem
1928;4;7;7;33;43.26;21.884;120.404;21.8;11.6;59;C;15;9.7;C;5.42;mw;0.2;D;p;;;;;;;;;;;;;;;;;908586;isc-gem
1928;4;14;13;16;53.97;36.159;53.954;16.1;10.1;152.2;C;15;25;C;5.43;mw;0.28;D;p;;;;;;;;;;;;;;;;;908599;isc-gem
1928;4;18;3;47;32.42;27.344;-111.357;32.3;15.2;35.1;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908606;isc-gem
1928;4;19;1;9;58.77;42.332;25.314;57.7;8.6;7.2;C;15;25;C;5.12;mw;0.2;D;p;;;;;;;;;;;;;;;;;908618;isc-gem
1928;4;19;22;40;18.4;42.121;25.627;21.2;8.5;180;C;15;5.6;C;5.22;mw;0.2;D;p;;;;;;;;;;;;;;;;;908630;isc-gem
1928;4;20;8;16;3.24;43.026;46.002;21;13.2;66.8;C;35;5.9;C;5.11;mw;0.2;D;p;;;;;;;;;;;;;;;;;908632;isc-gem
1928;4;22;4;55;6.22;45.978;144.346;17.3;7;101.6;C;336;7.8;C;;mw;;D;;;;;;;;;;;;;;;;;;908633;isc-gem
1928;4;22;19;59;25.76;38.271;23.059;11.5;7.3;19.4;C;15;4.9;C;5.41;mw;0.2;D;p;;;;;;;;;;;;;;;;;908634;isc-gem
1928;4;25;0;31;23.8;38.012;23.296;12.3;6.6;20.5;C;15;5.7;C;5.41;mw;0.2;D;p;;;;;;;;;;;;;;;;;908641;isc-gem
1928;4;26;15;40;8.66;38.324;55.203;35.5;11.1;178;C;15;25;C;5.24;mw;0.2;D;p;;;;;;;;;;;;;;;;;908644;isc-gem
1928;4;27;13;18;10.85;34.508;28.548;12.9;8.3;50;C;15;12.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908648;isc-gem
1928;4;30;11;19;49.31;27.141;57.941;40.3;17.8;161.9;C;15;25;C;5.35;mw;0.58;D;p;;;;;;;;;;;;;;;;;908653;isc-gem
1928;5;1;15;58;31;39.027;61.115;22.6;8.7;173.6;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908656;isc-gem
1928;5;8;4;46;9.77;50.176;148.807;9.8;7.1;119;A;600;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908662;isc-gem
1928;5;9;20;1;45.77;40.91;43.049;28.3;11.2;25.8;C;15;7.7;C;5.1;mw;0.2;D;p;;;;;;;;;;;;;;;;;908663;isc-gem
1928;5;15;14;3;17.44;46.04;12.885;8.1;4.1;7.1;C;15;6.3;C;;mw;;D;;;;;;;;;;;;;;;;;;908671;isc-gem
1928;5;17;22;39;14.8;-8.318;151.342;212.8;55.6;30.9;D;15;25;C;5.76;mw;0.31;C;p;;;;;;;;;;;;;;;;;908677;isc-gem
1928;5;23;20;54;44.96;-2.958;130.677;14.4;14.2;129.5;C;15;6.8;C;;mw;;D;;;;;;;;;;;;;;;;;;908690;isc-gem
1928;5;26;5;54;41.44;40.788;20.051;11.2;6.6;4;C;15;6.3;C;5.43;mw;0.2;D;p;;;;;;;;;;;;;;;;;908694;isc-gem
1928;5;26;8;28;59.07;-23.335;-68.457;19;10.5;103;C;125;12.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908695;isc-gem
1928;5;30;20;1;46.83;43.667;13.509;8.3;5.4;146;C;15;5;C;;mw;;D;;;;;;;;;;;;;;;;;;908704;isc-gem
1928;5;31;20;53;42.82;1.747;127.043;37.3;31.4;1.1;C;35;31.1;C;;mw;;D;;;;;;;;;;;;;;;;;;908709;isc-gem
1928;6;3;9;18;46.2;31.499;128.726;9.3;4.2;171.5;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908724;isc-gem
1928;6;7;6;24;40.43;43.166;131.427;11.8;7.9;61.7;A;560;7.5;C;;mw;;D;;;;;;;;;;;;;;;;;;908728;isc-gem
1928;6;14;16;41;27.96;35.076;26.149;29.4;12.7;4.2;C;15;13.3;C;5.13;mw;0.34;D;p;;;;;;;;;;;;;;;;;908740;isc-gem
1928;6;17;6;41;8.89;-21.72;-177.175;25.1;16.5;39.4;C;165;14.8;C;;mw;;D;;;;;;;;;;;;;;;;;;908745;isc-gem
1928;6;24;4;34;39.25;36.223;71.358;20.1;11.1;48.5;C;120;13.2;C;;mw;;D;;;;;;;;;;;;;;;;;;908755;isc-gem
1928;6;27;1;31;34.27;20.285;120.248;19.9;9.9;88.2;C;15;7.9;C;;mw;;D;;;;;;;;;;;;;;;;;;908759;isc-gem
1928;6;30;9;33;11.34;-30.925;-65.135;16.5;8.8;58.8;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908763;isc-gem
1928;7;29;18;15;50.21;41.438;25.692;49.7;9.8;4.8;C;15;2.7;C;;mw;;D;;;;;;;;;;;;;;;;;;908803;isc-gem
1928;8;10;15;33;52.95;36.618;70.892;11;6.1;45.9;B;255;33;C;;mw;;D;;;;;;;;;;;;;;;;;;908826;isc-gem
1928;8;15;12;5;51.37;35.141;26.034;23.6;9.2;29.3;C;15;13.3;C;5.12;mw;0.2;D;p;;;;;;;;;;;;;;;;;908831;isc-gem
1928;8;15;17;15;37.07;-28.101;-62.874;15;9;64.9;C;540;10.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908833;isc-gem
1928;8;19;2;50;14.28;45.996;-27.312;38.5;15;174.9;C;10;4.1;C;5.23;mw;0.2;D;p;;;;;;;;;;;;;;;;;908837;isc-gem
1928;8;19;3;53;58.75;32.436;72.317;39.8;13.6;58.6;C;15;25;C;5.36;mw;0.2;D;p;;;;;;;;;;;;;;;;;908838;isc-gem
1928;8;23;1;17;54.03;49.718;147.066;19.7;10;92.6;C;580;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908846;isc-gem
1928;8;23;6;16;6.77;37.402;35.62;10.4;7.7;77.9;C;15;4.1;C;5.31;mw;0.2;D;p;;;;;;;;;;;;;;;;;908848;isc-gem
1928;8;24;21;43;38.4;-14.603;167.248;11.2;8.4;122.8;A;190;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908852;isc-gem
1928;8;24;23;18;26.36;-12.429;137.555;106.3;18.4;65.2;D;35;25;C;5.98;mw;0.31;C;p;;;;;;;;;;;;;;;;;908853;isc-gem
1928;8;25;21;8;55.84;44.958;16.883;11.6;6;132.3;C;15;6.1;C;5.43;mw;0.26;D;p;;;;;;;;;;;;;;;;;908857;isc-gem
1928;9;3;1;5;45.13;-9.418;107.764;52.5;18.7;85.3;C;35;5.9;C;;mw;;D;;;;;;;;;;;;;;;;;;908878;isc-gem
1928;9;7;2;49;23.9;-5.512;146.935;22.9;13.5;80.2;B;145;27.1;C;;mw;;D;;;;;;;;;;;;;;;;;;908883;isc-gem
1928;9;21;13;27;7.64;-14.551;-69.857;24.1;8.2;57.1;C;225;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908902;isc-gem
1928;9;25;19;1;8.92;35.025;25.899;41;9.8;20;C;15;13.3;C;;mw;;D;;;;;;;;;;;;;;;;;;908912;isc-gem
1928;10;3;0;57;4.93;40.497;33.456;13.2;9.2;163.8;C;15;3.1;C;5.34;mw;0.2;D;p;;;;;;;;;;;;;;;;;908916;isc-gem
1928;10;12;7;26;10.4;20.041;94.95;40.7;10.2;8.7;C;35;12.1;C;;mw;;D;;;;;;;;;;;;;;;;;;908925;isc-gem
1928;10;25;12;36;33.57;-11.607;66.707;32.7;13.7;136.3;C;10;8.6;C;;mw;;D;;;;;;;;;;;;;;;;;;908945;isc-gem
1928;11;16;3;17;17.94;46.406;13.246;6.4;4.1;19.3;B;15;5.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908967;isc-gem
1928;11;16;11;1;57.87;25.281;141.974;28.9;17.7;97.1;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908968;isc-gem
1928;12;2;5;41;7.01;-36.259;-72.314;83.9;20;110.7;C;35;9.3;C;;mw;;D;;;;;;;;;;;;;;;;;;908990;isc-gem
1928;12;3;5;28;49.06;33.718;7.791;22;10.8;165;C;15;25;C;5.39;mw;0.2;D;p;;;;;;;;;;;;;;;;;908994;isc-gem
1928;12;3;11;31;36.13;-35.11;-72.195;33.6;17.8;71.9;C;35;22.9;C;5.27;mw;0.2;D;p;;;;;;;;;;;;;;;;;908995;isc-gem
1928;12;8;23;57;40.52;-9.118;157.908;26.6;14.5;65.9;C;15;7.3;C;6.2;mw;0.78;D;p;;;;;;;;;;;;;;;;;909003;isc-gem
1928;12;10;7;2;58.57;36.25;24.752;12.3;6.5;31.3;C;15;22.5;C;;mw;;D;;;;;;;;;;;;;;;;;;909008;isc-gem
1928;12;10;15;39;2.95;10.494;-40.821;48.8;14.3;124.1;C;10;5.2;C;;mw;;D;;;;;;;;;;;;;;;;;;909009;isc-gem
1928;12;15;18;2;9.81;-35.36;-71.392;24.2;15.9;38.1;C;75;12.7;C;;mw;;D;;;;;;;;;;;;;;;;;;909018;isc-gem
1929;1;7;14;45;52.94;-1.053;119.342;45.2;14.9;116.4;C;35;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907846;isc-gem
1929;1;13;0;3;18.43;50.282;154.522;6.9;4.7;135.9;A;160;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907853;isc-gem
1929;1;14;17;29;40.1;16.369;121.041;28.3;11.2;87.3;C;15;9.7;C;;mw;;D;;;;;;;;;;;;;;;;;;907856;isc-gem
1929;1;16;14;3;35.66;16.625;121.248;46;13.9;75.2;D;15;9.7;C;5.66;mw;0.2;C;p;;;;;;;;;;;;;;;;;907858;isc-gem
1929;1;17;0;6;44.19;39.424;18.488;24.2;13.8;25;C;15;25;C;5.42;mw;0.2;D;p;;;;;;;;;;;;;;;;;907859;isc-gem
1929;2;1;17;14;27.39;36.366;70.575;10.1;5.3;25.7;B;200;10.1;C;;mw;;D;;;;;;;;;;;;;;;;;;907883;isc-gem
1929;2;6;6;49;17.45;48.506;152.809;11.6;6.9;129.6;C;165;13.2;C;;mw;;D;;;;;;;;;;;;;;;;;;907891;isc-gem
1929;2;9;1;55;48.3;21.785;102.474;49.2;20.3;157.9;C;35;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907894;isc-gem
1929;2;18;18;59;29.04;42.254;-2.166;9.6;5.7;107;C;15;10.9;C;5.41;mw;0.2;D;p;;;;;;;;;;;;;;;;;907906;isc-gem
1929;3;1;8;52;43.1;51.74;-131.504;55.1;29.3;117.8;C;15;10.7;C;;mw;;D;;;;;;;;;;;;;;;;;;907922;isc-gem
1929;3;3;3;11;5.78;36.659;70.98;13.4;7.5;50.9;B;237.5;33;C;;mw;;D;;;;;;;;;;;;;;;;;;907926;isc-gem
1929;3;7;5;45;3.12;50.055;-168.881;96.3;53.8;81;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907931;isc-gem
1929;3;8;10;54;12.42;-6.141;102.823;60.6;11.6;27.6;C;35;3.6;C;;mw;;D;;;;;;;;;;;;;;;;;;907933;isc-gem
1929;3;10;14;34;41.57;18.87;145.497;17.3;9;73.9;B;110;41.7;C;;mw;;D;;;;;;;;;;;;;;;;;;907936;isc-gem
1929;3;11;13;25;42.69;11.863;-74.994;52;14.4;59;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907939;isc-gem
1929;3;14;18;38;2.63;28.076;139.042;52.4;40.7;113.1;C;478;11.3;C;;mw;;D;;;;;;;;;;;;;;;;;;907942;isc-gem
1929;3;16;3;22;25.16;14.309;52.897;45.1;33.7;4.7;C;15;25;C;5.42;mw;0.42;D;p;;;;;;;;;;;;;;;;;907947;isc-gem
1929;3;16;6;0;12.29;-16.598;164.944;27.3;10.6;176.8;D;15;25;C;5.86;mw;0.36;C;p;;;;;;;;;;;;;;;;;907948;isc-gem
1929;3;26;14;0;14.05;27.068;62.867;27.8;15;149.8;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907969;isc-gem
1929;3;27;7;41;37.21;36.314;26.445;10.6;7.5;22;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907976;isc-gem
1929;3;27;16;32;43.5;35.469;140.295;19;5.9;136.4;C;35;18.5;C;;mw;;D;;;;;;;;;;;;;;;;;;907978;isc-gem
1929;3;28;20;48;19.33;34.857;4.104;29;17.5;144.6;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907984;isc-gem
1929;4;5;23;38;25.03;41.45;30.819;10.2;7;8.1;C;15;25;C;5.24;mw;0.23;D;p;;;;;;;;;;;;;;;;;907991;isc-gem
1929;4;8;10;16;59.47;7.933;123.814;10.6;7.1;66.5;A;600;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907995;isc-gem
1929;4;10;5;43;18.82;44.32;11.362;5.4;3.9;6.6;A;15;5;C;5.36;mw;0.28;D;p;;;;;;;;;;;;;;;;;907997;isc-gem
1929;4;11;1;40;5.48;44.223;11.213;10;5.7;17.6;C;15;5.7;C;5.06;mw;0.35;D;p;;;;;;;;;;;;;;;;;908004;isc-gem
1929;4;14;19;25;26.35;-20.05;169.588;33.6;18.4;109.7;C;35;38.5;C;5.32;mw;0.2;D;p;;;;;;;;;;;;;;;;;908013;isc-gem
1929;4;17;3;14;53.11;34.978;27.669;23.8;9;21.1;C;15;14.2;C;5.26;mw;0.27;D;p;;;;;;;;;;;;;;;;;908018;isc-gem
1929;4;19;4;15;26.51;44.339;11.453;6.2;4.7;158.1;C;15;5;C;5.41;mw;0.2;D;p;;;;;;;;;;;;;;;;;908023;isc-gem
1929;4;22;8;25;29.37;43.795;11.681;6.8;4.2;13.2;C;15;5.6;C;5.34;mw;0.2;D;p;;;;;;;;;;;;;;;;;908030;isc-gem
1929;4;28;14;33;11.61;-5.064;133.185;104.2;15.2;61.3;C;15;25;C;5.93;mw;0.82;D;p;;;;;;;;;;;;;;;;;908047;isc-gem
1929;5;1;22;42;56.85;37.972;57.9;21.3;7.8;4.5;C;15;25;C;5.23;mw;0.35;D;p;;;;;;;;;;;;;;;;;908056;isc-gem
1929;5;4;6;31;4.59;37.166;57.958;23.9;9;169.4;C;15;25;C;5.42;mw;0.2;D;p;;;;;;;;;;;;;;;;;908060;isc-gem
1929;5;11;19;22;51.49;44.74;11.387;4.8;3.9;175.7;A;15;5;C;5.39;mw;0.47;D;p;;;;;;;;;;;;;;;;;908071;isc-gem
1929;5;13;6;32;32.24;38.541;57.816;39.8;10.9;172.3;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908075;isc-gem
1929;5;16;1;22;32.95;35.494;35.377;33.1;26.2;89.2;C;15;9.7;C;5.24;mw;0.21;D;p;;;;;;;;;;;;;;;;;908079;isc-gem
1929;5;25;11;59;46.81;-7.963;-74.199;25.1;7.1;67.4;C;160;9.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908099;isc-gem
1929;6;4;15;15;42.63;6.753;125.574;15.4;8.2;80.9;B;200;23.6;C;;mw;;D;;;;;;;;;;;;;;;;;;908118;isc-gem
1929;6;9;8;9;26.68;64.014;-148.144;42;14.7;30.3;C;15;4.2;C;;mw;;D;;;;;;;;;;;;;;;;;;908128;isc-gem
1929;6;12;11;43;8.45;-4.138;143.746;15.8;7.8;72.5;B;120;25.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908135;isc-gem
1929;6;19;19;21;0.79;26.238;99.035;17.8;9.8;22.2;B;35;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908157;isc-gem
1929;6;25;9;13;26.11;-32.497;-112.822;52;26;3.1;C;10;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908167;isc-gem
1929;6;27;22;39;8.45;70.998;-6.261;12.1;8.9;22.7;C;10;11.6;C;5.36;mw;0.2;D;p;;;;;;;;;;;;;;;;;908173;isc-gem
1929;6;28;22;18;51.01;39.213;36.371;34.6;20.7;32.5;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908174;isc-gem
1929;7;2;15;12;4.36;-51.382;-25.329;248.8;35.1;19.5;D;15;25;C;5.81;mw;0.2;C;p;;;;;;;;;;;;;;;;;908179;isc-gem
1929;7;3;8;25;43.15;40.347;22.906;15.3;10.3;4.2;C;15;4.1;C;;mw;;D;;;;;;;;;;;;;;;;;;908181;isc-gem
1929;7;12;15;54;48.8;62.806;-150.115;27.3;13.4;46.4;C;100;12.3;C;;mw;;D;;;;;;;;;;;;;;;;;;908207;isc-gem
1929;7;16;19;43;52.28;34.964;51.195;66;16.2;164.9;C;15;25;C;5.2;mw;0.36;D;p;;;;;;;;;;;;;;;;;908219;isc-gem
1929;7;18;21;1;55.8;43.755;11.373;6.9;4.4;3.2;B;15;5.6;A;5.15;mw;0.2;D;p;;;;;;;;;;;;;;;;;908223;isc-gem
1929;7;30;3;53;48.14;17.561;-102.444;47.3;18.2;72.1;C;15;9.9;C;;mw;;D;;;;;;;;;;;;;;;;;;908239;isc-gem
1929;8;4;9;3;54.8;35.9;30.664;13.9;8.1;32.6;C;15;29.8;C;5.12;mw;0.29;D;p;;;;;;;;;;;;;;;;;908248;isc-gem
1929;8;5;14;21;40.72;-33.776;-71.492;40;16.5;46.2;C;35;10.9;C;;mw;;D;;;;;;;;;;;;;;;;;;908251;isc-gem
1929;8;6;1;30;14.57;71.531;-7.628;11.2;11.1;78.6;C;10;25;C;5.33;mw;0.28;D;p;;;;;;;;;;;;;;;;;908252;isc-gem
1929;8;6;12;17;10.44;-7.668;104.611;21.6;13;175.5;C;35;2.5;C;;mw;;D;;;;;;;;;;;;;;;;;;908253;isc-gem
1929;8;7;20;22;38.19;35.352;44.947;24.4;12.8;133;C;15;10.6;C;5.18;mw;0.22;D;p;;;;;;;;;;;;;;;;;908255;isc-gem
1929;8;11;10;8;3.98;29.339;55.336;35.7;23.8;141.2;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908261;isc-gem
1929;8;14;6;38;24.2;36.369;-3.465;22.6;11.5;8.3;C;15;6.1;B;;mw;;D;;;;;;;;;;;;;;;;;;908264;isc-gem
1929;8;16;21;28;22.24;-16.666;121.427;65.8;18.3;84.9;D;35;25;C;5.84;mw;0.31;C;p;;;;;;;;;;;;;;;;;908268;isc-gem
1929;8;20;17;37;12.13;10.752;-86.61;33;21.9;163;C;25;26.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908280;isc-gem
1929;8;21;1;24;22.76;41.4;35.695;16.2;9.5;90;C;15;3;C;5.06;mw;0.2;D;p;;;;;;;;;;;;;;;;;908281;isc-gem
1929;8;22;7;34;49.47;-21.682;170.486;15.7;10.7;135.3;C;35;30.6;C;;mw;;D;;;;;;;;;;;;;;;;;;908283;isc-gem
1929;8;22;16;32;57.03;-33.294;-95.946;51.6;30.9;21.3;D;10;25;C;5.79;mw;0.27;C;p;;;;;;;;;;;;;;;;;908284;isc-gem
1929;8;29;10;9;44.5;-20.766;-175.873;27.4;15.1;26.8;C;235;53.3;C;;mw;;D;;;;;;;;;;;;;;;;;;908287;isc-gem
1929;9;2;5;51;58.62;46.587;14.307;4.8;4.1;138.9;B;15;4.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908295;isc-gem
1929;9;9;18;57;52.2;24.671;99.697;28.1;12.1;33.4;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908305;isc-gem
1929;9;20;4;9;25.36;30.27;130.204;15.1;9.4;11.2;C;15;11.7;C;;mw;;D;;;;;;;;;;;;;;;;;;908316;isc-gem
1929;9;21;18;54;20.55;10.103;125.283;20.4;11.3;87.1;C;210;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908318;isc-gem
1929;9;26;7;47;0.86;-34.802;-179.626;25.5;12.8;125.1;B;35;39.6;C;;mw;;D;;;;;;;;;;;;;;;;;;908322;isc-gem
1929;10;2;11;6;6.89;-30.915;-65.492;14.5;10.3;63.5;C;15;6.5;C;;mw;;D;;;;;;;;;;;;;;;;;;908329;isc-gem
1929;10;18;10;42;42.9;25.867;98.655;15.4;12.5;166.9;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908353;isc-gem
1929;10;19;10;12;56.72;-22.657;-68.844;12.4;8.4;89.5;A;80;12.7;C;;mw;;D;;;;;;;;;;;;;;;;;;908354;isc-gem
1929;10;19;20;20;47.76;-22.919;-68.723;17.8;8.3;92.4;C;100;10.3;C;;mw;;D;;;;;;;;;;;;;;;;;;908355;isc-gem
1929;10;27;16;42;55.66;32.204;48.201;14.9;10.4;173.4;C;15;25;C;5.38;mw;0.2;D;p;;;;;;;;;;;;;;;;;908365;isc-gem
1929;10;29;8;57;27.53;23.166;51.42;56;21.8;178.6;D;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908368;isc-gem
1929;10;29;10;32;44.59;27.498;54.978;17.3;12.1;10;C;15;13.7;C;5.31;mw;0.45;D;p;;;;;;;;;;;;;;;;;908369;isc-gem
1929;11;5;10;6;9.4;38.515;45.125;43.5;13.1;152;C;15;5.8;C;;mw;;D;;;;;;;;;;;;;;;;;;908378;isc-gem
1929;11;7;5;22;17.94;12.614;124.968;31.8;22;146.2;C;35;19.4;C;;mw;;D;;;;;;;;;;;;;;;;;;908380;isc-gem
1929;11;11;7;36;15.93;36.471;26.402;12.3;7.5;28.9;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908383;isc-gem
1929;11;20;19;57;7.51;27.288;54.931;19.8;10.8;30.1;C;15;13.7;C;;mw;;D;;;;;;;;;;;;;;;;;;908399;isc-gem
1929;12;7;9;54;52.33;35.631;91.623;22.5;14;75.9;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908407;isc-gem
1929;12;13;4;45;34.03;36.251;13.215;8.4;4.8;0.7;C;15;14.9;C;5.4;mw;0.2;D;p;;;;;;;;;;;;;;;;;908413;isc-gem
1929;12;16;0;45;34.06;-55.453;156.554;38.1;21.2;7.5;D;10;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908417;isc-gem
1929;12;24;15;52;49.12;-0.973;101.836;117.8;9.9;49.7;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908427;isc-gem
1929;12;28;1;23;59.79;-39.788;149.225;15;10.7;15.9;C;10;25;C;;mw;;D;;;;;;;;;;;;;;;;;;908433;isc-gem
1929;12;31;4;43;41.99;-5.957;148.143;44.3;14.2;85.1;C;160;20.5;C;;mw;;D;;;;;;;;;;;;;;;;;;908439;isc-gem
1930;1;5;1;19;53.15;49.711;154.062;10.6;6.9;126.1;B;160;19.9;C;;mw;;D;;;;;;;;;;;;;;;;;;907186;isc-gem
1930;1;9;19;38;23.99;46.992;-2.549;19.6;9.1;47.7;C;15;8.2;C;;mw;;D;;;;;;;;;;;;;;;;;;907191;isc-gem
1930;1;15;23;58;9.23;35.472;27.6;23.7;8.8;19.2;C;15;11;C;5.4;mw;0.2;D;p;;;;;;;;;;;;;;;;;907196;isc-gem
1930;1;21;18;23;57.31;-8.151;158.393;101.7;16.9;81.6;D;15;31.1;C;5.6;mw;0.2;C;p;;;;;;;;;;;;;;;;;907203;isc-gem
1930;1;21;22;15;2.43;19.654;-105.681;36;17.1;22.7;C;15;0.9;C;;mw;;D;;;;;;;;;;;;;;;;;;907204;isc-gem
1930;1;23;10;53;55.95;35.646;28.409;28;10.5;23.7;C;15;14.1;C;;mw;;D;;;;;;;;;;;;;;;;;;907205;isc-gem
1930;2;8;5;20;6.08;37.757;39.012;10.5;8.5;177.9;C;15;5.8;C;5.28;mw;0.2;D;p;;;;;;;;;;;;;;;;;907219;isc-gem
1930;2;18;16;59;0.91;-3.677;102.102;59.7;10.6;40.8;C;35;17.6;C;;mw;;D;;;;;;;;;;;;;;;;;;907229;isc-gem
1930;3;2;15;26;37.86;24.836;124.571;13.7;5.2;142.4;C;15;47.6;C;;mw;;D;;;;;;;;;;;;;;;;;;907247;isc-gem
1930;3;5;23;55;52.44;48.043;17.602;7.3;6.1;82.6;C;15;2.2;C;5.24;mw;0.2;D;p;;;;;;;;;;;;;;;;;907255;isc-gem
1930;3;6;3;31;34.81;27.565;139.828;12.3;10.1;141.3;C;520;19.1;C;;mw;;D;;;;;;;;;;;;;;;;;;907256;isc-gem
1930;3;6;8;21;36.88;34.505;26.236;11.7;6.7;29.8;C;15;15.8;C;5.39;mw;0.2;D;p;;;;;;;;;;;;;;;;;907257;isc-gem
1930;3;10;16;27;31.4;50.173;147.87;10.3;6.1;109.3;B;620;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907267;isc-gem
1930;3;23;19;24;24.08;25.631;98.395;20.3;11.4;25;C;35;25;C;5.39;mw;0.2;D;p;;;;;;;;;;;;;;;;;907284;isc-gem
1930;3;26;20;15;45.36;-7.469;126.017;26.7;9.3;62.7;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;907291;isc-gem
1930;4;3;6;33;5.65;33.963;46.278;23.8;11.2;157.7;C;15;25;C;5.32;mw;0.2;D;p;;;;;;;;;;;;;;;;;907305;isc-gem
1930;4;4;2;10;49.24;-37.115;178.913;44;23.6;120.2;C;35;22.9;C;;mw;;D;;;;;;;;;;;;;;;;;;907307;isc-gem
1930;4;9;5;7;39.45;39.83;33.488;21.1;8.5;80.9;C;15;6.2;C;;mw;;D;;;;;;;;;;;;;;;;;;907311;isc-gem
1930;4;9;5;27;56.27;40.403;39.194;14.4;6.5;9.9;C;15;25;C;5.37;mw;0.23;D;p;;;;;;;;;;;;;;;;;907312;isc-gem
1930;4;20;1;43;38.27;-22.901;171.868;78.1;21.9;130.5;C;15;12.8;C;;mw;;D;;;;;;;;;;;;;;;;;;907321;isc-gem
1930;4;21;21;56;49.34;40.1;161.081;55.1;33.6;161;D;10;25;C;5.86;mw;0.28;B;p;;;;;;;;;;;;;;;;;907326;isc-gem
1930;4;27;21;37;37.43;-7.332;129.451;35.6;8.8;62.6;B;120;41.6;C;;mw;;D;;;;;;;;;;;;;;;;;;907339;isc-gem
1930;5;7;9;29;47.21;38.605;45.144;30.3;15;27.2;C;15;5.8;C;5.04;mw;0.2;D;p;;;;;;;;;;;;;;;;;907359;isc-gem
1930;5;7;13;47;54.02;38.555;45.146;22.3;12.7;147.4;C;15;5.8;C;5.27;mw;0.2;D;p;;;;;;;;;;;;;;;;;907362;isc-gem
